dataset_part,scene_name,camera,target_class,method_key,method,source_root,camera_label,human_count,human_count_label,robot_motion,result_dir,summary_metrics_path,per_frame_metrics_path,predictions_path,visualization_video,ground_truth_visible_frames,ground_truth_absent_frames,valid_annotated_frames,correctly_localized_frames,prediction_present_on_visible_frames,wrong_person_frames,false_positive_frames_when_target_absent,reappearance_events,successful_reacquisitions,success_rate_iou_threshold,mean_iou_on_visible_frames,prediction_availability_on_visible_frames,false_positive_rate_when_target_absent,wrong_person_rate_on_visible_frames,reacquisition_rate
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_zed_rgb,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/inference_visualization.mp4,162,51,213,5,5,0,0,2,0,0.030864197530864196,0.029709683844736053,0.030864197530864196,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_zed_rgb,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/inference_visualization.mp4,191,221,412,5,5,0,0,4,0,0.02617801047120419,0.024940608442141094,0.02617801047120419,0.0,0.0,0.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/inference_visualization.mp4,379,7,386,302,302,0,0,2,1,0.7968337730870713,0.724634735185404,0.7968337730870713,0.0,0.0,0.5
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/inference_visualization.mp4,386,0,386,298,298,0,0,0,0,0.772020725388601,0.6804407107411915,0.772020725388601,,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/inference_visualization.mp4,130,0,130,130,130,0,0,0,0,1.0,0.8885222118476087,1.0,,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,09,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/inference_visualization.mp4,341,41,382,19,20,0,0,2,0,0.05571847507331378,0.04634255824198134,0.05865102639296188,0.0,0.0,0.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_left,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/inference_visualization.mp4,283,0,283,5,5,0,0,0,0,0.0176678445229682,0.015532930163771188,0.0176678445229682,,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_left,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/inference_visualization.mp4,73,321,394,5,5,0,0,0,0,0.0684931506849315,0.06067058249068545,0.0684931506849315,0.0,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_right,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_02/inference_visualization.mp4,261,0,261,254,254,0,0,0,0,0.9731800766283525,0.8364370456407622,0.9731800766283525,,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_right,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_05/inference_visualization.mp4,359,24,383,88,337,249,16,1,0,0.24512534818941503,0.20289135894670182,0.9387186629526463,0.6666666666666666,0.6935933147632312,0.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_right,09,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Right fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_right/class_09/inference_visualization.mp4,94,284,378,74,74,0,0,1,0,0.7872340425531915,0.6512538986215413,0.7872340425531915,0.0,0.0,0.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_zed_rgb,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_01/inference_visualization.mp4,187,4,191,30,30,0,0,1,1,0.16042780748663102,0.1439521804214246,0.16042780748663102,0.0,0.0,1.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_zed_rgb,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_02/inference_visualization.mp4,54,137,191,10,10,0,0,0,0,0.18518518518518517,0.16222400728546862,0.18518518518518517,0.0,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_zed_rgb,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_05/inference_visualization.mp4,188,3,191,178,178,0,0,1,1,0.9468085106382979,0.857970010814905,0.9468085106382979,0.0,0.0,1.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_zed_rgb,09,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,ZED front RGB,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_zed_rgb/class_09/inference_visualization.mp4,179,12,191,83,83,0,0,2,1,0.46368715083798884,0.3970349546749425,0.46368715083798884,0.0,0.0,0.5
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_front,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_01/inference_visualization.mp4,730,34,764,95,96,0,0,3,1,0.13013698630136986,0.11254361212001494,0.13150684931506848,0.0,0.0,0.3333333333333333
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_front,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_02/inference_visualization.mp4,739,20,759,370,370,0,0,3,2,0.5006765899864682,0.42364084233021926,0.5006765899864682,0.0,0.0,0.6666666666666666
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_front,05,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_05/inference_visualization.mp4,732,3,735,643,643,0,0,2,2,0.8784153005464481,0.7770088344517285,0.8784153005464481,0.0,0.0,1.0
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_front,09,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_front/class_09/inference_visualization.mp4,723,41,764,231,231,0,0,8,2,0.31950207468879666,0.2835276363328371,0.31950207468879666,0.0,0.0,0.25
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_left,01,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_01/inference_visualization.mp4,360,404,764,5,5,0,0,1,0,0.013888888888888888,0.012318684739296658,0.013888888888888888,0.0,0.0,0.0
dataset_part4,out_vine_4swap+walk_st_ly_11_06_2024_2_label,cam_fish_left,02,rpf-ReID,rpf-ReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid,Left fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/rpf_reid/dataset_part4/out_vine_4swap+walk_st_ly_11_06_2024_2_label/cam_fish_left/class_02/inference_visualization.mp4,145,17,162,5,5,0,0,0,0,0.034482758620689655,0.02482068537017518,0.034482758620689655,0.0,0.0,
